Timestamp	Event type	Contents
02:00:11.983 577 400	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:11.983 577 700	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:11.983 578 670	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:11.983 578 970	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:11.983 579 940	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:11.983 580 230	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:11.983 581 210	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:11.983 581 530	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:11.983 582 510	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:11.983 582 810	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:11.983 583 780	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:11.983 584 100	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:11.983 585 080	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:11.983 585 380	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:11.983 586 360	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:11.983 586 680	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:11.983 587 650	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:11.983 587 970	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:11.983 588 950	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:11.983 589 250	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:11.983 590 240	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:11.983 590 540	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:11.983 591 340	ACC_START	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:11.983 591 540	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:11.983 591 840	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:11.983 593 530	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:11.983 593 870	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:11.983 594 640	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:11.983 594 950	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:11.983 682 550	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:11.983 682 860	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:11.983 685 440	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:11.983 704 090	XFER_START	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:11.983 741 670	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:11.984 768 850	ACC_STOP	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:11.984 768 940	XFER_STOP	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:11.984 770 910	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 771 230	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 771 640	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 771 950	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 772 350	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 772 680	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 773 080	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 773 390	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 773 790	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 774 090	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 774 490	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 774 800	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 775 200	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 775 510	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 775 910	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 776 220	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 776 620	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 776 930	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 777 330	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 777 640	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 778 040	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 778 350	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 778 750	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 779 060	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 779 460	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 779 770	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 780 170	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 780 480	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:11.984 780 880	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 407 680	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:13.004 411 900	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:13.004 412 390	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:13.004 413 620	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:13.004 413 920	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:13.004 419 110	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:13.004 419 330	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:13.004 419 430	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:13.004 422 660	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:13.004 422 810	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:13.004 422 980	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 424 880	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 425 200	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 426 450	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 426 770	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 428 070	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 428 390	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:13.004 429 750	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:13.004 430 070	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:13.004 431 290	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:13.004 431 610	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:13.004 432 760	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:13.004 433 080	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:13.004 434 350	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:13.004 434 670	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:13.004 436 010	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:13.004 436 330	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:13.004 437 440	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:13.004 437 760	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:13.004 438 900	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:13.004 439 220	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:13.004 440 460	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:13.004 440 780	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:13.004 442 050	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:13.004 442 370	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:13.004 443 580	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:13.004 443 900	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:13.004 444 880	ACC_START	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:13.004 445 100	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:13.004 445 420	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:13.004 448 170	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:13.004 448 520	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 465 780	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:13.004 479 980	XFER_START	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:13.004 798 090	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 798 410	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 799 590	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 799 900	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 817 470	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:13.004 861 650	ACC_STOP	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:13.004 861 740	XFER_STOP	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:13.004 863 850	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 864 180	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 864 620	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 864 940	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 865 410	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 865 730	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 866 220	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 866 540	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 866 940	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 867 250	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 867 650	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 867 970	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 868 370	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 868 690	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 869 090	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 869 410	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 869 810	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 870 130	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 870 530	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 870 850	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 871 250	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 871 570	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 871 970	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 872 290	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 872 690	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 873 010	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 873 410	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 873 730	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 874 210	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 875 970	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:13.004 876 820	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:13.004 877 140	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:13.004 877 540	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:13.004 877 840	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:13.004 879 740	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:13.004 879 890	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:13.004 880 040	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:13.004 881 870	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:13.004 882 040	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:13.004 882 190	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 883 230	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 883 540	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 884 530	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 884 830	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 885 820	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:13.004 886 110	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:13.004 887 080	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:13.004 887 380	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:13.004 888 350	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:13.004 888 640	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:13.004 889 610	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:13.004 889 920	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:13.004 890 900	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:13.004 891 200	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:13.004 892 190	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:13.004 892 510	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:13.004 893 490	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:13.004 893 810	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:13.004 894 780	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:13.004 895 080	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:13.004 896 040	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:13.004 896 350	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:13.004 897 330	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:13.004 897 630	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:13.004 898 620	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:13.004 898 930	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:13.004 899 730	ACC_START	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:13.004 899 930	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:13.004 900 230	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:13.004 901 960	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:13.004 902 270	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 910 590	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:13.004 927 630	XFER_START	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:13.004 945 820	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:13.004 946 140	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
